"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"09000","1","491","55","0","2020","A","",307,8147,518587165,0,0,1224,63656,"",0.88,1.22,1.02,0.00,0.00,0.84,0.84,"",37,13.7,-69,-0.8,9171793,1.8,0,0.0,0,0.0,32,2.7,1654,2.7
"09000","1","4911","56","0","2020","A","",307,8147,518587165,0,0,1224,63656,"",0.88,1.22,1.02,0.00,0.00,0.84,0.84,"",37,13.7,-69,-0.8,9171793,1.8,0,0.0,0,0.0,32,2.7,1654,2.7
"09000","1","49111","57","0","2020","A","",307,8147,518587165,0,0,1224,63656,"",0.88,1.22,1.02,0.00,0.00,0.84,0.84,"",37,13.7,-69,-0.8,9171793,1.8,0,0.0,0,0.0,32,2.7,1654,2.7
"09000","1","491110","58","0","2020","A","",307,8147,518587165,0,0,1224,63656,"",0.88,1.22,1.02,0.00,0.00,0.84,0.84,"",37,13.7,-69,-0.8,9171793,1.8,0,0.0,0,0.0,32,2.7,1654,2.7
"09000","1","52","54","0","2020","A","",8,47,5855595,0,0,2409,125253,"",0.88,0.35,0.30,0.00,0.00,0.85,0.85,"",0,0.0,-2,-4.1,-208245,-3.4,0,0.0,0,0.0,49,2.1,2545,2.1
"09000","1","522","55","0","2020","A","",7,27,3053813,0,0,2195,114161,"",0.93,0.43,0.41,0.00,0.00,0.98,0.98,"",0,0.0,-2,-6.9,-228781,-7.0,0,0.0,0,0.0,-14,-0.6,-682,-0.6
"09000","1","5222","56","0","2020","A","",7,27,3053813,0,0,2195,114161,"",0.93,0.43,0.41,0.00,0.00,0.98,0.98,"",0,0.0,-2,-6.9,-228781,-7.0,0,0.0,0,0.0,-14,-0.6,-682,-0.6
"09000","1","52229","57","0","2020","A","",7,27,3053813,0,0,2195,114161,"",0.93,0.43,0.41,0.00,0.00,0.98,0.98,"",0,0.0,-2,-6.9,-228781,-7.0,0,0.0,0,0.0,-14,-0.6,-682,-0.6
"09000","1","522294","58","0","2020","A","",2,10,852563,0,0,1587,82506,"",3.90,2.59,2.40,0.00,0.00,0.90,0.90,"",0,0.0,-2,-16.7,-173668,-16.9,0,0.0,0,0.0,-105,-6.2,-5457,-6.2
"09000","1","522298","58","0","2020","A","",5,16,2201250,0,0,2579,134086,"",1.46,0.63,0.63,0.00,0.00,0.96,0.96,"",0,0.0,-1,-5.9,-55113,-2.4,0,0.0,0,0.0,14,0.5,705,0.5
"09000","1","524","55","0","2020","A","",1,20,2801782,0,0,2694,140089,"",0.65,0.29,0.23,0.00,0.00,0.79,0.79,"",0,0.0,-1,-4.8,20536,0.7,0,0.0,0,0.0,127,4.9,6589,4.9
"09000","1","5241","56","0","2020","A","",1,20,2801782,0,0,2694,140089,"",0.81,0.30,0.23,0.00,0.00,0.78,0.78,"",0,0.0,-1,-4.8,20536,0.7,0,0.0,0,0.0,127,4.9,6589,4.9
"09000","1","52412","57","0","2020","A","",1,20,2801782,0,0,2694,140089,"",0.81,0.30,0.23,0.00,0.00,0.78,0.78,"",0,0.0,-1,-4.8,20536,0.7,0,0.0,0,0.0,127,4.9,6589,4.9
"09000","1","524128","58","0","2020","A","",1,20,2801782,0,0,2694,140089,"",0.83,0.30,0.24,0.00,0.00,0.78,0.78,"",0,0.0,-1,-4.8,20536,0.7,0,0.0,0,0.0,127,4.9,6589,4.9
"09000","1","53","54","0","2020","A","",1,11,256206,0,0,448,23291,"",13.99,34.13,30.49,0.00,0.00,0.90,0.90,"",0,0.0,-1,-8.3,-2559,-1.0,0,0.0,0,0.0,42,10.3,2167,10.3
"09000","1","531","55","0","2020","A","",1,11,256206,0,0,448,23291,"",27.97,43.04,37.48,0.00,0.00,0.87,0.87,"",0,0.0,-1,-8.3,-2559,-1.0,0,0.0,0,0.0,42,10.3,2167,10.3
"09000","1","5311","56","0","2020","A","",1,11,256206,0,0,448,23291,"",41.96,43.04,37.48,0.00,0.00,0.87,0.87,"",0,0.0,-1,-8.3,-2559,-1.0,0,0.0,0,0.0,42,10.3,2167,10.3
"09000","1","53111","57","0","2020","A","",1,11,256206,0,0,448,23291,"",41.96,43.04,37.48,0.00,0.00,0.87,0.87,"",0,0.0,-1,-8.3,-2559,-1.0,0,0.0,0,0.0,42,10.3,2167,10.3
"09000","1","531110","58","0","2020","A","",1,11,256206,0,0,448,23291,"",41.96,43.04,37.48,0.00,0.00,0.87,0.87,"",0,0.0,-1,-8.3,-2559,-1.0,0,0.0,0,0.0,42,10.3,2167,10.3
"09000","1","54","54","0","2020","A","",8,275,23081816,0,0,1615,83985,"",0.51,0.37,0.28,0.00,0.00,0.76,0.76,"",1,14.3,2,0.7,736235,3.3,0,0.0,0,0.0,41,2.6,2133,2.6
"09000","1","541","55","0","2020","A","",8,275,23081816,0,0,1615,83985,"",0.51,0.37,0.28,0.00,0.00,0.76,0.76,"",1,14.3,2,0.7,736235,3.3,0,0.0,0,0.0,41,2.6,2133,2.6
"09000","1","5413","56","0","2020","A","",6,249,20051821,0,0,1547,80422,"",0.63,0.42,0.32,0.00,0.00,0.76,0.76,"",1,20.0,1,0.4,486143,2.5,0,0.0,0,0.0,31,2.0,1608,2.0
"09000","1","54133","57","0","2020","A","",6,249,20051821,0,0,1547,80422,"",0.64,0.44,0.33,0.00,0.00,0.76,0.76,"",1,20.0,1,0.4,486143,2.5,0,0.0,0,0.0,31,2.0,1608,2.0
"09000","1","541330","58","0","2020","A","",6,249,20051821,0,0,1547,80422,"",0.64,0.44,0.33,0.00,0.00,0.76,0.76,"",1,20.0,1,0.4,486143,2.5,0,0.0,0,0.0,31,2.0,1608,2.0
"09000","1","5417","56","0","2020","A","",1,3,433099,0,0,2940,152858,"",0.81,0.04,0.04,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,38684,9.8,0,0.0,0,0.0,182,6.6,9434,6.6
"09000","1","54171","57","0","2020","A","",1,3,433099,0,0,2940,152858,"",0.82,0.04,0.04,0.00,0.00,1.10,1.10,"",0,0.0,0,0.0,38684,9.8,0,0.0,0,0.0,182,6.6,9434,6.6
"09000","1","541715","58","0","2020","A","",1,3,433099,0,0,2940,152858,"",0.96,0.06,0.05,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,38684,9.8,0,0.0,0,0.0,182,6.6,9434,6.6
"09000","1","5419","56","0","2020","A","",1,23,2596896,0,0,2203,114569,"",0.52,0.44,0.41,0.00,0.00,0.94,0.94,"",0,0.0,1,4.5,211408,8.9,0,0.0,0,0.0,118,5.7,6138,5.7
"09000","1","54199","57","0","2020","A","",1,23,2596896,0,0,2203,114569,"",0.53,0.49,0.42,0.00,0.00,0.88,0.88,"",0,0.0,1,4.5,211408,8.9,0,0.0,0,0.0,118,5.7,6138,5.7
"09000","1","541990","58","0","2020","A","",1,23,2596896,0,0,2203,114569,"",0.53,0.49,0.42,0.00,0.00,0.88,0.88,"",0,0.0,1,4.5,211408,8.9,0,0.0,0,0.0,118,5.7,6138,5.7
"09000","1","61","54","0","2020","A","",1,325,32032511,0,0,1898,98713,"",0.51,2.33,2.39,0.00,0.00,1.03,1.03,"",0,0.0,7,2.2,1136018,3.7,0,0.0,0,0.0,31,1.7,1605,1.7
"09000","1","611","55","0","2020","A","",1,325,32032511,0,0,1898,98713,"",0.51,2.33,2.39,0.00,0.00,1.03,1.03,"",0,0.0,7,2.2,1136018,3.7,0,0.0,0,0.0,31,1.7,1605,1.7
"09000","1","6113","56","0","2020","A","",1,325,32032511,0,0,1898,98713,"",2.15,5.41,4.75,0.00,0.00,0.88,0.88,"",0,0.0,7,2.2,1136018,3.7,0,0.0,0,0.0,31,1.7,1605,1.7
"09000","1","61131","57","0","2020","A","",1,325,32032511,0,0,1898,98713,"",2.15,5.41,4.75,0.00,0.00,0.88,0.88,"",0,0.0,7,2.2,1136018,3.7,0,0.0,0,0.0,31,1.7,1605,1.7
"09000","1","611310","58","0","2020","A","",1,325,32032511,0,0,1898,98713,"",2.15,5.41,4.75,0.00,0.00,0.88,0.88,"",0,0.0,7,2.2,1136018,3.7,0,0.0,0,0.0,31,1.7,1605,1.7
"09000","1","62","54","0","2020","A","",10,3613,351126031,0,0,1869,97193,"",0.69,0.79,0.75,0.00,0.00,0.95,0.95,"",0,0.0,69,1.9,23630467,7.2,0,0.0,0,0.0,92,5.2,4772,5.2
"09000","1","621","55","0","2020","A","",7,198,17146112,0,0,1663,86487,"",1.21,0.46,0.38,0.00,0.00,0.82,0.82,"",0,0.0,4,2.1,517463,3.1,0,0.0,0,0.0,17,1.0,883,1.0
"09000","1","6211","56","0","2020","A","",5,44,4727030,0,0,2062,107229,"",1.21,0.17,0.17,0.00,0.00,0.99,0.99,"",0,0.0,3,7.3,547892,13.1,0,0.0,0,0.0,82,4.1,4252,4.1
"09000","1","62111","57","0","2020","A","",5,44,4727030,0,0,2062,107229,"",1.21,0.17,0.17,0.00,0.00,0.99,0.99,"",0,0.0,3,7.3,547892,13.1,0,0.0,0,0.0,82,4.1,4252,4.1
"09000","1","621111","58","0","2020","A","",5,44,4727030,0,0,2062,107229,"",1.21,0.17,0.17,0.00,0.00,0.99,0.99,"",0,0.0,3,7.3,547892,13.1,0,0.0,0,0.0,82,4.1,4252,4.1
"09000","1","6214","56","0","2020","A","",2,154,12419082,0,0,1549,80556,"",1.31,0.95,0.76,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,-30429,-0.2,0,0.0,0,0.0,-9,-0.6,-460,-0.6
"09000","1","62149","57","0","2020","A","",2,154,12419082,0,0,1549,80556,"",1.33,0.95,0.76,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,-30429,-0.2,0,0.0,0,0.0,-9,-0.6,-460,-0.6
"09000","1","621493","58","0","2020","A","",2,154,12419082,0,0,1549,80556,"",2.94,2.76,2.26,0.00,0.00,0.82,0.82,"",0,0.0,0,0.0,-30429,-0.2,0,0.0,0,0.0,-9,-0.6,-460,-0.6
"09000","1","622","55","0","2020","A","",3,3414,333979919,0,0,1881,97815,"",0.66,0.86,0.80,0.00,0.00,0.93,0.93,"",0,0.0,65,1.9,23113004,7.4,0,0.0,0,0.0,96,5.4,4998,5.4
"09000","1","6221","56","0","2020","A","",3,3414,333979919,0,0,1881,97815,"",0.67,0.88,0.82,0.00,0.00,0.93,0.93,"",0,0.0,65,1.9,23113004,7.4,0,0.0,0,0.0,96,5.4,4998,5.4
"09000","1","62211","57","0","2020","A","",3,3414,333979919,0,0,1881,97815,"",0.67,0.88,0.82,0.00,0.00,0.93,0.93,"",0,0.0,65,1.9,23113004,7.4,0,0.0,0,0.0,96,5.4,4998,5.4
"09000","1","622110","58","0","2020","A","",3,3414,333979919,0,0,1881,97815,"",0.67,0.88,0.82,0.00,0.00,0.93,0.93,"",0,0.0,65,1.9,23113004,7.4,0,0.0,0,0.0,96,5.4,4998,5.4
"09000","1","71","54","0","2020","A","",6,281,7473677,0,0,511,26557,"",0.45,0.69,0.27,0.00,0.00,0.39,0.39,"",0,0.0,-5,-1.7,-88149,-1.2,0,0.0,0,0.0,2,0.4,71,0.3
"09000","1","712","55","0","2020","A","",4,9,759278,0,0,1622,84364,"",0.61,0.04,0.04,0.00,0.00,0.95,0.95,"",0,0.0,-2,-18.2,-6520,-0.9,0,0.0,0,0.0,230,16.5,12005,16.6
"09000","1","7121","56","0","2020","A","",4,9,759278,0,0,1622,84364,"",0.61,0.04,0.04,0.00,0.00,0.95,0.95,"",0,0.0,-2,-18.2,-6520,-0.9,0,0.0,0,0.0,230,16.5,12005,16.6
"09000","1","71219","57","0","2020","A","",4,9,759278,0,0,1622,84364,"",0.68,0.05,0.05,0.00,0.00,1.02,1.02,"",0,0.0,-2,-18.2,-6520,-0.9,0,0.0,0,0.0,230,16.5,12005,16.6
"09000","1","712190","58","0","2020","A","",4,9,759278,0,0,1622,84364,"",0.68,0.05,0.05,0.00,0.00,1.02,1.02,"",0,0.0,-2,-18.2,-6520,-0.9,0,0.0,0,0.0,230,16.5,12005,16.6
"09000","1","713","55","0","2020","A","",2,272,6714399,0,0,474,24648,"",0.30,1.74,1.22,0.00,0.00,0.70,0.70,"",0,0.0,-3,-1.1,-81629,-1.2,0,0.0,0,0.0,-1,-0.2,-72,-0.3
"09000","1","7139","56","0","2020","A","",2,272,6714399,0,0,474,24648,"",0.31,1.75,1.24,0.00,0.00,0.70,0.70,"",0,0.0,-3,-1.1,-81629,-1.2,0,0.0,0,0.0,-1,-0.2,-72,-0.3
"09000","1","71399","57","0","2020","A","",2,272,6714399,0,0,474,24648,"",0.86,4.09,2.76,0.00,0.00,0.67,0.67,"",0,0.0,-3,-1.1,-81629,-1.2,0,0.0,0,0.0,-1,-0.2,-72,-0.3
"09000","1","713990","58","0","2020","A","",2,272,6714399,0,0,474,24648,"",0.86,4.09,2.76,0.00,0.00,0.67,0.67,"",0,0.0,-3,-1.1,-81629,-1.2,0,0.0,0,0.0,-1,-0.2,-72,-0.3
"09000","1","81","54","0","2020","A","",1,5,123511,0,0,491,25554,"",0.51,0.10,0.04,0.00,0.00,0.37,0.37,"",0,0.0,0,0.0,2987,2.5,0,0.0,0,0.0,63,14.7,3303,14.8
"09000","1","811","55","0","2020","A","",1,5,123511,0,0,491,25554,"",2.05,0.77,0.15,0.00,0.00,0.20,0.20,"",0,0.0,0,0.0,2987,2.5,0,0.0,0,0.0,63,14.7,3303,14.8
"09000","1","8111","56","0","2020","A","",1,5,123511,0,0,491,25554,"",2.15,3.08,1.87,0.00,0.00,0.63,0.63,"",0,0.0,0,0.0,2987,2.5,0,0.0,0,0.0,63,14.7,3303,14.8
"09000","1","81111","57","0","2020","A","",1,5,123511,0,0,491,25554,"",10.49,5.84,3.17,0.00,0.00,0.56,0.56,"",0,0.0,0,0.0,2987,2.5,0,0.0,0,0.0,63,14.7,3303,14.8
"09000","1","811111","58","0","2020","A","",1,5,123511,0,0,491,25554,"",10.49,5.84,3.17,0.00,0.00,0.56,0.56,"",0,0.0,0,0.0,2987,2.5,0,0.0,0,0.0,63,14.7,3303,14.8
"09000","1","92","54","0","2020","A","",222,5917,497089301,0,0,1616,84012,"",0.73,0.32,0.25,0.00,0.00,0.76,0.76,"",-8,-3.5,975,19.7,43256026,9.5,0,0.0,0,0.0,-150,-8.5,-7828,-8.5
"09000","1","921","55","0","2020","A","",16,376,47424833,0,0,2427,126186,"",0.88,0.23,0.27,0.00,0.00,1.17,1.17,"",-7,-30.4,-16,-4.1,-304404,-0.6,0,0.0,0,0.0,85,3.6,4428,3.6
"09000","1","9211","56","0","2020","A","",16,376,47424833,0,0,2427,126186,"",0.88,0.23,0.27,0.00,0.00,1.17,1.17,"",-7,-30.4,-16,-4.1,-304404,-0.6,0,0.0,0,0.0,85,3.6,4428,3.6
"09000","1","92112","57","0","2020","A","",1,0,0,0,0,0,0,"",20.98,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"09000","1","921120","58","0","2020","A","",1,0,0,0,0,0,0,"",20.98,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"09000","1","92113","57","0","2020","A","",9,361,45670740,0,0,2435,126599,"",1.40,0.34,0.40,0.00,0.00,1.18,1.18,"",0,0.0,-8,-2.2,432550,1.0,0,0.0,0,0.0,76,3.2,3919,3.2
"09000","1","921130","58","0","2020","A","",9,361,45670740,0,0,2435,126599,"",1.40,0.34,0.40,0.00,0.00,1.18,1.18,"",0,0.0,-8,-2.2,432550,1.0,0,0.0,0,0.0,76,3.2,3919,3.2
"09000","1","92119","57","0","2020","A","",6,15,1754093,0,0,2236,116293,"",0.51,0.04,0.04,0.00,0.00,0.98,0.98,"",-7,-53.8,-8,-34.8,-736954,-29.6,0,0.0,0,0.0,176,8.5,9151,8.5
"09000","1","921190","58","0","2020","A","",6,15,1754093,0,0,2236,116293,"",0.51,0.04,0.04,0.00,0.00,0.98,0.98,"",-7,-53.8,-8,-34.8,-736954,-29.6,0,0.0,0,0.0,176,8.5,9151,8.5
"09000","1","922","55","0","2020","A","",32,1177,131136211,0,0,2142,111384,"",0.80,0.40,0.34,0.00,0.00,0.85,0.85,"",-1,-3.0,6,0.5,5981755,4.8,0,0.0,0,0.0,86,4.2,4491,4.2
"09000","1","9221","56","0","2020","A","",32,1177,131136211,0,0,2142,111384,"",0.80,0.40,0.34,0.00,0.00,0.85,0.85,"",-1,-3.0,6,0.5,5981755,4.8,0,0.0,0,0.0,86,4.2,4491,4.2
"09000","1","92211","57","0","2020","A","",5,282,30035024,0,0,2049,106570,"",0.73,0.75,0.68,0.00,0.00,0.91,0.91,"",-1,-16.7,-8,-2.8,750301,2.6,0,0.0,0,0.0,105,5.4,5501,5.4
"09000","1","922110","58","0","2020","A","",5,282,30035024,0,0,2049,106570,"",0.73,0.75,0.68,0.00,0.00,0.91,0.91,"",-1,-16.7,-8,-2.8,750301,2.6,0,0.0,0,0.0,105,5.4,5501,5.4
"09000","1","92212","57","0","2020","A","",16,452,56770310,0,0,2415,125575,"",0.78,0.28,0.25,0.00,0.00,0.90,0.90,"",0,0.0,-7,-1.5,2303681,4.2,0,0.0,0,0.0,131,5.7,6782,5.7
"09000","1","922120","58","0","2020","A","",16,452,56770310,0,0,2415,125575,"",0.78,0.28,0.25,0.00,0.00,0.90,0.90,"",0,0.0,-7,-1.5,2303681,4.2,0,0.0,0,0.0,131,5.7,6782,5.7
"09000","1","92213","57","0","2020","A","",4,145,17408343,0,0,2305,119851,"",1.01,0.60,0.50,0.00,0.00,0.82,0.82,"",0,0.0,5,3.6,530431,3.1,0,0.0,0,0.0,-13,-0.6,-706,-0.6
"09000","1","922130","58","0","2020","A","",4,145,17408343,0,0,2305,119851,"",1.01,0.60,0.50,0.00,0.00,0.82,0.82,"",0,0.0,5,3.6,530431,3.1,0,0.0,0,0.0,-13,-0.6,-706,-0.6
"09000","1","92214","57","0","2020","A","",1,268,23852937,0,0,1712,89003,"",0.67,0.69,0.60,0.00,0.00,0.88,0.88,"",0,0.0,16,6.3,1898134,8.6,0,0.0,0,0.0,39,2.3,2025,2.3
"09000","1","922140","58","0","2020","A","",1,268,23852937,0,0,1712,89003,"",0.67,0.69,0.60,0.00,0.00,0.88,0.88,"",0,0.0,16,6.3,1898134,8.6,0,0.0,0,0.0,39,2.3,2025,2.3
"09000","1","92219","57","0","2020","A","",6,30,3069597,0,0,1957,101755,"",0.86,0.10,0.08,0.00,0.00,0.81,0.81,"",0,0.0,0,0.0,499208,19.4,0,0.0,0,0.0,318,19.4,16549,19.4
"09000","1","922190","58","0","2020","A","",6,30,3069597,0,0,1957,101755,"",0.86,0.10,0.08,0.00,0.00,0.81,0.81,"",0,0.0,0,0.0,499208,19.4,0,0.0,0,0.0,318,19.4,16549,19.4
"09000","1","923","55","0","2020","A","",26,537,49691782,0,0,1779,92522,"",0.85,0.24,0.19,0.00,0.00,0.78,0.78,"",0,0.0,43,8.7,5039733,11.3,0,0.0,0,0.0,41,2.4,2164,2.4
